TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
99,CUST9248,ACC53466,Loan,Deposit,Home Loan,Firm C,Central,Manager 1,28-01-2023,33712.37004,83612.31576,0.222283063,571,199
50,CUST1749,ACC99117,Current,Payment,Personal Loan,Firm E,West,Manager 4,29-11-2023,-24819.84559,101124.9833,0.967252752,628,202
197,CUST8288,ACC50817,Savings,Deposit,Credit Card,Firm A,East,Manager 4,20-10-2023,50251.14555,78474.0741,0.80208457,381,147
123,CUST8772,ACC71938,Savings,Transfer,Personal Loan,Firm C,East,Manager 1,29-11-2023,41023.05294,63956.00071,0.449442815,315,66
74,CUST8660,ACC45968,Savings,Deposit,Savings Account,Firm B,East,Manager 3,30-01-2023,44863.3014,37896.35694,0.428225624,384,47
191,CUST4625,ACC45907,Current,Withdrawal,Savings Account,Firm A,South,Manager 3,26-10-2023,20892.92643,64555.00173,0.423967745,825,66
34,CUST7855,ACC35163,Loan,Payment,Savings Account,Firm B,East,Manager 4,16-02-2023,66607.44994,55988.20172,0.697010834,836,84
83,CUST7493,ACC88286,Current,Transfer,Personal Loan,Firm A,East,Manager 3,15-05-2023,21331.63512,38679.07142,0.2968493,616,144
103,CUST1738,ACC70460,Credit,Transfer,Credit Card,Firm C,West,Manager 2,21-05-2023,52885.17022,51553.06172,0.068066636,549,145
123,CUST4241,ACC67701,Current,Withdrawal,Credit Card,Firm D,North,Manager 4,24-12-2023,40466.38121,86902.24921,0.399323666,766,55
191,CUST3006,ACC42710,Credit,Withdrawal,Personal Loan,Firm D,North,Manager 2,22-05-2024,42486.85263,96525.0702,0.552154325,350,18
158,CUST4438,ACC29646,Savings,Transfer,Personal Loan,Firm E,East,Manager 1,4/10/2023,71580.03048,97994.30234,0.746497587,578,120
92,CUST1776,ACC23985,Loan,Deposit,Home Loan,Firm E,West,Manager 4,4/10/2023,87914.11934,57261.00549,0.561720423,848,211
12,CUST2716,ACC76597,Savings,Transfer,Savings Account,Firm E,North,Manager 1,15-05-2023,60719.08064,73186.95837,0.710208274,839,72
102,CUST2109,ACC78581,Savings,Deposit,Home Loan,Firm A,Central,Manager 3,4/2/2023,46275.23975,74844.8055,0.263249091,784,168
85,CUST1042,ACC71426,Savings,Deposit,Savings Account,Firm B,West,Manager 1,6/3/2023,74553.1927,56412.94011,0.77015527,652,94
6,CUST1888,ACC30787,Loan,Withdrawal,Savings Account,Firm B,North,Manager 2,4/1/2024,-2111.157762,135221.2172,0.133984783,682,9
70,CUST8344,ACC40939,Savings,Transfer,Savings Account,Firm B,East,Manager 1,7/11/2023,46632.88907,91900.48953,0.859096958,390,28
2,CUST4684,ACC66086,Savings,Payment,Personal Loan,Firm E,South,Manager 3,30-03-2024,98544.62891,121738.3359,0.429964969,322,150
197,CUST1376,ACC28612,Current,Payment,Home Loan,Firm A,West,Manager 2,4/2/2023,5888.075883,59561.54341,0.443548199,665,67
46,CUST3041,ACC17688,Credit,Payment,Savings Account,Firm E,Central,Manager 4,22-10-2023,19249.86135,53530.15916,0.509530314,673,101
150,CUST1840,ACC46655,Loan,Deposit,Home Loan,Firm B,West,Manager 4,6/2/2024,25450.25616,56853.43063,0.815175569,544,80
128,CUST9535,ACC70741,Loan,Deposit,Credit Card,Firm A,East,Manager 2,2/1/2023,55959.47156,49168.79499,0.564514285,602,177
187,CUST2805,ACC45951,Savings,Transfer,Home Loan,Firm E,North,Manager 3,20-10-2023,12762.91239,122983.2208,0.35821849,425,181
100,CUST4461,ACC21429,Credit,Transfer,Mutual Fund,Firm E,South,Manager 2,8/5/2023,41938.54796,44332.103,0.142268963,580,67
99,CUST9216,ACC37688,Credit,Deposit,Credit Card,Firm C,West,Manager 3,26-04-2023,32265.69886,44815.23563,0.744535592,738,66
42,CUST8091,ACC97225,Current,Payment,Credit Card,Firm D,East,Manager 4,12/1/2024,30137.9582,34049.62907,0.500113509,554,193
80,CUST5385,ACC95164,Current,Deposit,Home Loan,Firm D,West,Manager 1,18-03-2023,69990.72241,67861.055,0.445912068,401,88
186,CUST6837,ACC83581,Credit,Transfer,Home Loan,Firm A,North,Manager 4,15-01-2023,88917.44451,76745.97369,0.453946242,812,229
78,CUST4884,ACC29356,Current,Deposit,Credit Card,Firm C,South,Manager 2,16-04-2024,35748.19286,87699.70322,0.527262204,445,18
160,CUST4679,ACC66086,Credit,Withdrawal,Personal Loan,Firm B,North,Manager 4,7/6/2024,8261.631187,81314.38776,0.444295751,816,66
4,CUST8529,ACC92360,Credit,Payment,Mutual Fund,Firm E,South,Manager 3,1/1/2024,44638.67956,78439.79544,0.49523207,415,115
134,CUST6391,ACC75767,Savings,Deposit,Savings Account,Firm A,South,Manager 1,21-01-2023,63838.47317,43616.29342,0.5505478,527,175
151,CUST5500,ACC45907,Savings,Deposit,Home Loan,Firm D,North,Manager 1,13-01-2023,28004.85209,77274.9442,0.766506543,435,147
186,CUST8416,ACC42467,Loan,Withdrawal,Mutual Fund,Firm B,East,Manager 4,6/2/2024,24649.26288,139067.0616,0.376146211,484,166
90,CUST1042,ACC32890,Loan,Withdrawal,Mutual Fund,Firm B,Central,Manager 3,5/2/2024,57805.76192,93264.46793,0.102771379,569,107
119,CUST8318,ACC77638,Current,Deposit,Mutual Fund,Firm B,Central,Manager 1,30-04-2023,72351.37574,-4782.075751,0.916202856,721,233
90,CUST9564,ACC32627,Loan,Transfer,Home Loan,Firm D,East,Manager 2,25-04-2024,59329.27707,142287.8965,0.389014038,844,39
96,CUST9754,ACC87006,Credit,Withdrawal,Home Loan,Firm E,Central,Manager 4,31-10-2023,42903.16544,82533.43679,0.463207405,619,56
107,CUST7388,ACC42467,Savings,Withdrawal,Credit Card,Firm E,West,Manager 3,20-06-2023,45555.94562,43897.38784,0.791145887,571,15
153,CUST1569,ACC15925,Loan,Deposit,Home Loan,Firm D,North,Manager 4,12/2/2023,51005.27896,80927.2109,0.570781876,372,63
184,CUST2188,ACC81631,Loan,Payment,Credit Card,Firm D,West,Manager 2,30-09-2023,55165.92296,82661.77214,0.542057869,775,127
170,CUST5916,ACC78178,Credit,Deposit,Mutual Fund,Firm E,East,Manager 4,8/2/2024,64736.42068,52265.78177,0.738865707,474,10
123,CUST9525,ACC57597,Savings,Transfer,Credit Card,Firm C,Central,Manager 4,26-07-2023,37256.51091,-12919.39496,0.254918779,403,69
182,CUST8874,ACC36079,Current,Withdrawal,Home Loan,Firm A,North,Manager 2,22-05-2024,58465.79058,101387.1299,0.222428243,674,160
199,CUST4884,ACC57700,Credit,Deposit,Mutual Fund,Firm E,North,Manager 2,21-03-2024,53133.10495,5286.854704,0.25746812,707,183
97,CUST7933,ACC32890,Current,Transfer,Credit Card,Firm D,East,Manager 1,4/10/2023,106522.3077,31012.22379,0.699245573,785,141
92,CUST1467,ACC96277,Loan,Transfer,Personal Loan,Firm A,Central,Manager 4,25-07-2023,17561.46145,126722.1614,0.543222582,544,165
148,CUST9248,ACC33287,Current,Withdrawal,Home Loan,Firm D,East,Manager 3,5/2/2023,18964.98926,65672.33328,0.281682665,486,148
162,CUST1121,ACC45101,Credit,Payment,Personal Loan,Firm A,East,Manager 2,10/3/2023,52661.55952,80788.20368,0.481878894,547,48
195,CUST4679,ACC11285,Loan,Withdrawal,Personal Loan,Firm B,South,Manager 1,24-05-2024,77545.88069,106139.5827,0.513754381,699,75
12,CUST5545,ACC12182,Loan,Deposit,Home Loan,Firm A,South,Manager 4,4/8/2023,63230.96125,159827.6626,0.522347272,534,70
116,CUST1547,ACC18140,Loan,Withdrawal,Home Loan,Firm D,North,Manager 4,8/6/2024,26241.58008,80386.78069,0.169316926,601,192
197,CUST6029,ACC35419,Credit,Withdrawal,Credit Card,Firm A,East,Manager 4,28-11-2023,13670.6379,84765.88588,0.482314615,776,64
53,CUST5545,ACC26973,Current,Transfer,Personal Loan,Firm B,Central,Manager 4,16-06-2024,71625.996,95513.01232,0.775305545,562,20
10,CUST2412,ACC77773,Savings,Deposit,Home Loan,Firm A,East,Manager 2,22-06-2024,21935.83196,84066.94772,0.172394959,565,27
185,CUST8874,ACC69323,Savings,Deposit,Credit Card,Firm A,Central,Manager 3,26-02-2023,70777.23288,109212.0463,0.589427318,738,49
1,CUST5500,ACC51009,Savings,Withdrawal,Savings Account,Firm B,West,Manager 4,10/3/2023,31344.13086,115611.433,0.501193203,721,76
159,CUST8091,ACC33287,Current,Transfer,Home Loan,Firm A,East,Manager 3,3/3/2023,63389.32028,103104.542,0.22944429,324,113
88,CUST8529,ACC49395,Current,Withdrawal,Savings Account,Firm B,South,Manager 4,21-12-2023,86721.05521,42332.65078,0.337702248,808,133
63,CUST3041,ACC15359,Current,Deposit,Personal Loan,Firm C,North,Manager 3,8/2/2024,55553.11654,76619.15081,0.553541211,831,16
170,CUST2457,ACC18140,Loan,Withdrawal,Credit Card,Firm D,East,Manager 2,8/3/2023,85795.02265,48687.57329,-0.054146092,733,128
94,CUST7028,ACC65144,Loan,Transfer,Mutual Fund,Firm B,East,Manager 2,11/9/2023,34218.85097,50750.88335,0.791936254,531,33
92,CUST6210,ACC51593,Current,Withdrawal,Mutual Fund,Firm C,West,Manager 3,17-01-2023,98120.66545,101532.32,0.415574456,847,85
48,CUST7028,ACC51009,Credit,Deposit,Mutual Fund,Firm C,East,Manager 1,30-12-2023,34175.83602,18783.12858,0.19434215,350,147
156,CUST8772,ACC52650,Current,Deposit,Mutual Fund,Firm D,West,Manager 4,6/6/2023,47790.60072,99646.74885,0.569339694,513,120
145,CUST2578,ACC53466,Current,Withdrawal,Mutual Fund,Firm C,East,Manager 1,25-04-2024,67273.02655,77604.55818,0.190611151,338,47
151,CUST8660,ACC80131,Credit,Withdrawal,Savings Account,Firm A,Central,Manager 3,21-02-2023,73689.55504,95243.71539,0.672011147,631,201
145,CUST4373,ACC34119,Current,Payment,Savings Account,Firm C,Central,Manager 4,8/11/2023,-21711.6824,78311.345,0.358984186,714,135
172,CUST6776,ACC20297,Loan,Payment,Personal Loan,Firm E,Central,Manager 3,16-08-2023,33233.46268,72246.48404,0.211794555,311,138
191,CUST5253,ACC28295,Current,Withdrawal,Home Loan,Firm C,South,Manager 4,16-10-2023,41771.19868,21644.28921,0.587628155,841,42
16,CUST4241,ACC26026,Credit,Withdrawal,Credit Card,Firm C,Central,Manager 2,26-04-2023,95960.61551,39441.55844,-0.069004406,349,177
196,CUST1776,ACC13357,Current,Transfer,Credit Card,Firm B,North,Manager 1,30-12-2023,27122.59886,93391.09922,0.357842033,507,229
165,CUST8318,ACC31902,Current,Payment,Credit Card,Firm D,East,Manager 3,26-05-2023,52370.93477,101509.8132,0.646971699,630,160
152,CUST4201,ACC58667,Savings,Transfer,Home Loan,Firm A,East,Manager 4,4/2/2023,33313.36805,120454.0782,0.578420117,690,151
82,CUST5105,ACC64022,Credit,Payment,Savings Account,Firm C,Central,Manager 3,6/6/2023,32789.18651,127694.5188,0.647078877,771,138
76,CUST7887,ACC11285,Loan,Withdrawal,Savings Account,Firm B,North,Manager 4,8/6/2024,84119.8765,77599.99069,-0.331730512,558,17
175,CUST4855,ACC26026,Savings,Payment,Mutual Fund,Firm D,Central,Manager 4,20-10-2023,63607.02268,77363.06977,0.166295125,375,188
109,CUST2018,ACC29007,Current,Deposit,Home Loan,Firm D,Central,Manager 3,1/7/2023,46721.74116,72216.10234,1.10213337,723,32
29,CUST3602,ACC87602,Credit,Deposit,Mutual Fund,Firm B,South,Manager 2,19-11-2023,86118.13921,19367.88957,0.430427496,355,99
90,CUST6350,ACC36079,Loan,Transfer,Savings Account,Firm D,South,Manager 4,23-02-2023,31584.71374,62741.42889,0.196348384,555,185
21,CUST1644,ACC77533,Credit,Payment,Personal Loan,Firm D,South,Manager 4,24-12-2023,-30826.7398,68006.03943,0.488741614,678,42
135,CUST5428,ACC61926,Current,Withdrawal,Savings Account,Firm C,Central,Manager 4,9/2/2024,-452.0526423,104272.5856,0.757941598,732,107
180,CUST1189,ACC43309,Credit,Withdrawal,Home Loan,Firm E,West,Manager 4,9/12/2023,52801.21479,45258.85525,0.64717423,776,206
171,CUST4258,ACC88074,Loan,Withdrawal,Savings Account,Firm E,South,Manager 3,4/5/2024,75114.0567,102018.3851,0.368102116,483,58
130,CUST6525,ACC97225,Credit,Withdrawal,Mutual Fund,Firm A,East,Manager 4,12/3/2024,28214.32083,125519.3112,0.32605426,724,218
106,CUST2527,ACC39529,Current,Transfer,Home Loan,Firm C,West,Manager 3,26-05-2023,29268.18225,13177.01438,0.567888217,432,136
75,CUST4763,ACC60432,Savings,Transfer,Mutual Fund,Firm A,North,Manager 4,6/3/2023,51599.86914,71368.05926,0.7422605,565,80
17,CUST9525,ACC10117,Loan,Transfer,Savings Account,Firm C,North,Manager 1,25-11-2023,56317.92006,90780.25664,0.27971152,769,137
71,CUST8765,ACC42903,Loan,Deposit,Mutual Fund,Firm B,East,Manager 1,4/10/2023,90395.10944,47248.10791,0.886982617,644,219
55,CUST4258,ACC21429,Savings,Transfer,Mutual Fund,Firm C,Central,Manager 4,24-09-2023,58988.15624,68573.35157,0.686025624,473,175
133,CUST2349,ACC29477,Savings,Withdrawal,Savings Account,Firm C,South,Manager 2,7/3/2023,38849.46094,79138.60034,0.476269114,782,93
38,CUST4438,ACC21264,Loan,Deposit,Credit Card,Firm B,East,Manager 1,21-11-2023,56732.60703,60770.64935,0.04968377,743,113
92,CUST4794,ACC94203,Loan,Payment,Home Loan,Firm C,East,Manager 4,19-09-2023,48202.09175,113122.1123,0.262810971,306,48
152,CUST2842,ACC34119,Savings,Payment,Mutual Fund,Firm B,North,Manager 1,28-01-2023,31786.7172,86371.14846,0.310832107,424,213
6,CUST9038,ACC88516,Credit,Deposit,Personal Loan,Firm B,Central,Manager 3,4/2/2024,47445.17142,120804.1806,0.206328593,829,203
176,CUST5894,ACC19156,Savings,Transfer,Savings Account,Firm D,Central,Manager 2,14-02-2023,72513.33434,101526.8039,0.385079644,726,75
97,CUST7028,ACC62446,Credit,Withdrawal,Home Loan,Firm E,North,Manager 4,24-11-2023,81948.29682,43711.65316,0.258121571,524,18
170,CUST1840,ACC16241,Credit,Withdrawal,Credit Card,Firm D,Central,Manager 1,21-05-2023,26633.35311,61091.2612,0.798252987,749,105
76,CUST9564,ACC21878,Current,Deposit,Personal Loan,Firm E,North,Manager 4,15-04-2024,57734.38952,117544.1994,0.404978994,553,193
195,CUST1121,ACC92558,Loan,Transfer,Mutual Fund,Firm E,Central,Manager 2,15-05-2024,48734.57565,36663.43494,0.191910168,354,235
7,CUST5500,ACC82298,Credit,Withdrawal,Home Loan,Firm C,North,Manager 3,30-03-2024,39161.11196,75463.16424,0.20344904,614,184
122,CUST4595,ACC21429,Current,Withdrawal,Home Loan,Firm C,Central,Manager 1,4/8/2023,56467.08368,111902.0152,0.772852536,467,108
37,CUST5351,ACC32890,Current,Transfer,Home Loan,Firm D,East,Manager 3,19-07-2023,73070.42971,52649.24066,0.649296341,344,144
83,CUST1415,ACC92558,Loan,Deposit,Credit Card,Firm E,South,Manager 2,9/2/2024,75970.05849,78412.84584,0.293420525,602,92
163,CUST5121,ACC16241,Loan,Transfer,Personal Loan,Firm B,West,Manager 1,8/5/2023,48236.5773,86398.09812,0.971970591,636,16
132,CUST4763,ACC75767,Savings,Transfer,Home Loan,Firm C,Central,Manager 1,13-06-2024,8810.952478,68569.08637,0.402361489,412,32
54,CUST5253,ACC61926,Current,Withdrawal,Credit Card,Firm C,South,Manager 3,14-07-2023,58021.63324,43922.36706,0.38111112,327,121
118,CUST1747,ACC45907,Credit,Payment,Credit Card,Firm D,South,Manager 3,15-01-2023,58217.44696,11294.67826,0.60048462,812,20
30,CUST1376,ACC97225,Current,Payment,Home Loan,Firm C,East,Manager 3,1/1/2024,15125.01626,91956.65018,0.224301099,622,110
151,CUST9666,ACC89098,Savings,Deposit,Savings Account,Firm A,East,Manager 4,16-02-2023,39573.23936,44216.33465,0.395845649,427,106
6,CUST5610,ACC15228,Savings,Withdrawal,Savings Account,Firm D,North,Manager 1,12/2/2023,53057.53172,108572.4685,0.23457614,342,131
184,CUST3810,ACC45521,Savings,Transfer,Mutual Fund,Firm E,East,Manager 1,20-04-2024,52457.13204,78124.40626,0.765699315,629,114
105,CUST5558,ACC77592,Savings,Deposit,Credit Card,Firm A,North,Manager 1,30-01-2023,39199.32581,56532.36744,0.591639785,733,56
8,CUST4003,ACC75675,Credit,Withdrawal,Mutual Fund,Firm E,North,Manager 3,12/1/2023,54698.83777,66886.44855,0.700779811,620,191
96,CUST2349,ACC61926,Credit,Payment,Credit Card,Firm D,South,Manager 3,4/5/2023,50968.98224,44763.86021,0.53210768,342,215
25,CUST9066,ACC82298,Loan,Transfer,Mutual Fund,Firm E,North,Manager 2,6/6/2023,63867.23645,84870.91663,0.633533413,789,196
92,CUST6292,ACC71426,Loan,Deposit,Mutual Fund,Firm E,West,Manager 2,4/8/2023,36122.44943,74272.92365,0.371747649,736,215
40,CUST4669,ACC74656,Current,Withdrawal,Savings Account,Firm A,East,Manager 4,28-01-2023,65214.97531,78890.87996,0.360181944,453,39
39,CUST7933,ACC73104,Savings,Deposit,Home Loan,Firm C,West,Manager 3,14-07-2023,123955.6078,67783.15051,0.393046255,781,217
123,CUST4855,ACC60432,Credit,Withdrawal,Savings Account,Firm C,East,Manager 2,10/6/2023,4219.630951,102252.3092,0.168625014,321,94
158,CUST9666,ACC75767,Loan,Transfer,Home Loan,Firm E,Central,Manager 4,30-04-2023,101454.1862,114381.1893,0.436110319,335,161
44,CUST3609,ACC94203,Savings,Payment,Home Loan,Firm C,North,Manager 4,21-06-2024,38057.20504,69875.11239,0.060674198,380,192
191,CUST6837,ACC46655,Current,Deposit,Mutual Fund,Firm E,West,Manager 2,16-06-2024,-29563.97803,49810.32678,0.517913405,466,150
135,CUST7173,ACC83848,Credit,Deposit,Mutual Fund,Firm A,North,Manager 4,8/11/2023,62067.21628,54349.22441,0.346532059,835,185
104,CUST7255,ACC31902,Loan,Payment,Mutual Fund,Firm C,South,Manager 1,21-03-2024,18906.4288,60558.44441,0.242236583,824,188
81,CUST4780,ACC24070,Current,Deposit,Home Loan,Firm D,East,Manager 3,30-09-2023,34924.07278,89125.63528,0.735860182,788,43
164,CUST7994,ACC43309,Loan,Transfer,Mutual Fund,Firm A,West,Manager 4,6/9/2023,63674.70894,89368.30147,0.542741433,695,189
126,CUST1609,ACC91723,Current,Deposit,Credit Card,Firm B,South,Manager 1,17-01-2024,67632.86991,80801.8776,0.718670388,364,11
116,CUST9209,ACC39529,Loan,Withdrawal,Home Loan,Firm A,South,Manager 3,5/2/2024,52626.49035,137522.6098,0.501574349,720,220
18,CUST7933,ACC88516,Savings,Payment,Credit Card,Firm A,West,Manager 3,5/5/2023,48136.71078,45803.34809,0.324457506,667,102
96,CUST5558,ACC32212,Credit,Transfer,Personal Loan,Firm C,West,Manager 4,3/5/2023,93871.94098,93847.41508,0.531768533,326,51
102,CUST5558,ACC58078,Loan,Payment,Credit Card,Firm B,North,Manager 2,30-07-2023,50989.07335,14772.52741,0.324304913,386,8
86,CUST9439,ACC32212,Loan,Payment,Savings Account,Firm A,South,Manager 4,1/4/2024,73928.53843,48320.93929,0.209848715,736,7
89,CUST5320,ACC35163,Savings,Withdrawal,Personal Loan,Firm B,Central,Manager 2,25-07-2023,66183.88958,58880.85452,0.511340822,474,235
81,CUST4763,ACC75675,Loan,Payment,Mutual Fund,Firm C,East,Manager 1,6/3/2023,28422.89166,83680.00342,0.55310756,822,189
180,CUST8318,ACC66190,Credit,Withdrawal,Mutual Fund,Firm B,North,Manager 4,14-04-2023,39771.28883,77639.14311,0.174645512,817,173
24,CUST9528,ACC58667,Current,Deposit,Credit Card,Firm C,North,Manager 4,17-08-2023,82411.60996,25212.83961,0.410724313,534,206
96,CUST7098,ACC11062,Savings,Deposit,Personal Loan,Firm E,Central,Manager 3,11/5/2023,61603.77231,76772.87576,0.922803337,376,29
184,CUST9525,ACC76699,Savings,Deposit,Savings Account,Firm A,Central,Manager 4,25-04-2024,36243.30006,123819.6223,0.319310364,733,196
117,CUST9564,ACC92360,Credit,Payment,Credit Card,Firm A,South,Manager 4,11/5/2023,48713.17237,78647.93476,0.433835242,764,159
189,CUST1223,ACC46953,Current,Deposit,Personal Loan,Firm E,East,Manager 2,9/1/2023,67572.87562,93340.13398,0.316700386,312,99
120,CUST4373,ACC50817,Credit,Deposit,Home Loan,Firm E,South,Manager 4,17-02-2023,66818.41488,125994.8046,0.375328397,837,103
111,CUST1189,ACC99549,Loan,Withdrawal,Personal Loan,Firm A,Central,Manager 3,6/4/2024,68150.18631,60628.36475,0.382550528,666,118
19,CUST3609,ACC81631,Loan,Payment,Personal Loan,Firm A,North,Manager 4,17-06-2023,48959.47031,94767.35381,0.542357664,786,174
100,CUST9525,ACC75675,Credit,Payment,Personal Loan,Firm A,East,Manager 4,30-04-2023,86278.45441,11564.20947,0.384722763,431,217
70,CUST6837,ACC77773,Loan,Transfer,Mutual Fund,Firm A,East,Manager 3,17-12-2023,33243.89202,102909.3905,0.533287723,529,224
187,CUST4625,ACC50439,Savings,Transfer,Savings Account,Firm A,Central,Manager 2,12/2/2023,9722.474784,59558.14711,0.373617033,759,179
73,CUST1913,ACC33287,Current,Transfer,Personal Loan,Firm B,East,Manager 4,11/8/2023,104219.3432,67057.5521,0.491280451,513,63
163,CUST1747,ACC92104,Savings,Deposit,Savings Account,Firm A,West,Manager 1,6/8/2023,147447.2951,101759.2985,0.099625832,421,86
160,CUST4794,ACC97411,Savings,Withdrawal,Credit Card,Firm C,South,Manager 3,8/11/2023,46952.47338,118079.1365,0.507088371,389,159
21,CUST3762,ACC23736,Credit,Payment,Savings Account,Firm B,Central,Manager 4,6/1/2023,31731.60729,25566.17249,0.644376271,649,82
16,CUST3810,ACC65545,Loan,Payment,Home Loan,Firm D,North,Manager 2,15-01-2023,60138.38331,136450.9224,0.815339047,644,39
163,CUST6029,ACC61827,Current,Payment,Mutual Fund,Firm D,West,Manager 3,15-01-2023,92080.10398,80602.28648,0.769898933,731,223
17,CUST3315,ACC51593,Savings,Payment,Savings Account,Firm E,East,Manager 3,14-04-2023,10471.27873,60242.51363,0.617837309,430,214
102,CUST4373,ACC57700,Loan,Withdrawal,Personal Loan,Firm A,West,Manager 4,21-04-2024,72713.06247,-1164.041546,0.280531102,439,82
128,CUST9420,ACC37688,Credit,Transfer,Personal Loan,Firm E,East,Manager 4,6/9/2023,25736.94519,78224.09708,0.449210231,380,39
12,CUST1223,ACC21719,Savings,Transfer,Mutual Fund,Firm D,East,Manager 4,23-04-2023,17180.88886,104487.0881,0.436645932,408,48
171,CUST9038,ACC42710,Loan,Deposit,Home Loan,Firm A,North,Manager 1,23-08-2023,79447.28238,68676.13532,0.335639971,494,158
157,CUST3602,ACC20297,Loan,Payment,Personal Loan,Firm B,West,Manager 3,24-12-2023,20849.35003,53193.95026,0.376917333,604,135
133,CUST1189,ACC61926,Credit,Payment,Savings Account,Firm E,East,Manager 3,21-01-2023,44286.16412,77128.09126,0.412498167,503,96
183,CUST7855,ACC94242,Savings,Deposit,Mutual Fund,Firm D,South,Manager 4,22-03-2024,77535.6057,93087.01524,0.822875961,463,43
198,CUST6082,ACC11285,Savings,Transfer,Mutual Fund,Firm D,Central,Manager 2,6/2/2024,80884.54137,119532.1173,0.613797984,396,193
195,CUST9535,ACC49395,Current,Deposit,Credit Card,Firm D,East,Manager 4,17-06-2023,15946.36466,58586.09273,0.645046012,357,110
5,CUST9038,ACC58078,Current,Transfer,Credit Card,Firm B,South,Manager 2,14-04-2023,28941.09657,88013.62411,0.706952032,615,137
152,CUST9535,ACC88516,Loan,Deposit,Credit Card,Firm E,South,Manager 1,6/6/2023,44104.19984,72429.63056,0.389899968,715,110
76,CUST2915,ACC80442,Credit,Deposit,Savings Account,Firm B,North,Manager 1,19-07-2023,17241.21455,65006.67606,0.842274268,426,230
184,CUST7395,ACC74656,Current,Withdrawal,Savings Account,Firm E,South,Manager 4,23-03-2024,87001.62481,139305.2908,0.42755394,518,191
170,CUST3069,ACC13357,Credit,Deposit,Savings Account,Firm E,South,Manager 4,13-02-2024,65373.04375,106595.4628,0.445661281,841,87
196,CUST7098,ACC88449,Credit,Payment,Personal Loan,Firm E,South,Manager 1,28-03-2024,57645.31465,67248.48149,1.003705532,438,171
141,CUST8266,ACC24880,Current,Withdrawal,Home Loan,Firm D,East,Manager 4,16-04-2024,41857.57545,77720.09861,0.477331335,551,128
155,CUST4360,ACC13357,Current,Deposit,Personal Loan,Firm C,North,Manager 2,17-06-2023,82316.04434,78440.49628,0.896097123,560,174
44,CUST3449,ACC58078,Savings,Payment,Credit Card,Firm E,North,Manager 4,17-01-2023,77315.36547,87383.55857,0.697739622,414,82
52,CUST2349,ACC16664,Savings,Withdrawal,Mutual Fund,Firm E,South,Manager 2,7/11/2023,75653.2857,100134.3969,0.417859344,529,220
101,CUST4794,ACC83581,Savings,Deposit,Home Loan,Firm C,North,Manager 3,17-06-2023,45339.9531,87818.4831,0.756298313,536,187
21,CUST7793,ACC55331,Loan,Payment,Credit Card,Firm B,Central,Manager 4,13-03-2023,14766.1482,88446.17973,0.125511049,645,133
79,CUST4258,ACC28295,Loan,Payment,Home Loan,Firm C,South,Manager 1,11/4/2023,22142.75544,68873.04933,0.595514096,575,142
199,CUST3306,ACC55729,Credit,Withdrawal,Personal Loan,Firm D,North,Manager 2,29-05-2023,42566.35478,27723.10675,0.877181495,748,170
43,CUST2915,ACC45907,Loan,Withdrawal,Savings Account,Firm E,East,Manager 3,26-07-2023,17331.90707,-3430.668059,0.708867861,437,195
118,CUST1747,ACC57700,Savings,Transfer,Savings Account,Firm B,East,Manager 3,14-04-2023,86890.70264,48344.70662,0.772669936,447,142
199,CUST1913,ACC29477,Loan,Deposit,Savings Account,Firm A,Central,Manager 3,10/1/2023,46529.7813,112426.5399,0.706878679,757,188
176,CUST9439,ACC23736,Current,Withdrawal,Mutual Fund,Firm B,East,Manager 1,26-07-2023,80564.28128,113904.9647,0.660704295,323,180
8,CUST6526,ACC42710,Current,Withdrawal,Mutual Fund,Firm B,West,Manager 2,8/9/2023,66500.72676,46823.74816,0.195709317,669,31
147,CUST1888,ACC12334,Loan,Withdrawal,Savings Account,Firm D,South,Manager 2,19-10-2023,20155.25344,62873.50969,0.841692568,828,177
128,CUST6028,ACC15359,Loan,Deposit,Mutual Fund,Firm E,North,Manager 1,1/7/2023,58654.234,75815.87721,0.665975941,714,54
157,CUST4669,ACC60432,Savings,Payment,Mutual Fund,Firm D,South,Manager 1,19-10-2023,48421.88942,66198.93811,0.788693586,598,180
63,CUST4373,ACC10996,Credit,Deposit,Savings Account,Firm B,South,Manager 1,1/7/2023,81608.80093,67810.12401,0.50536544,694,103
81,CUST3602,ACC83848,Savings,Payment,Credit Card,Firm C,Central,Manager 4,14-03-2024,22934.37608,52245.66654,0.864445808,308,75
195,CUST3762,ACC49140,Current,Deposit,Home Loan,Firm C,West,Manager 2,15-05-2023,80810.26311,81697.14393,0.364910773,843,11
35,CUST1747,ACC83005,Current,Payment,Mutual Fund,Firm E,North,Manager 3,18-03-2023,30631.05501,73349.7252,0.6473452,711,8
182,CUST4126,ACC74656,Loan,Transfer,Mutual Fund,Firm B,North,Manager 1,1/6/2023,112905.1603,29411.83884,0.59175718,739,189
55,CUST1768,ACC49180,Savings,Withdrawal,Savings Account,Firm E,South,Manager 2,2/3/2024,37023.53295,91832.48787,0.883788374,306,125
136,CUST1415,ACC11285,Loan,Transfer,Credit Card,Firm C,East,Manager 4,25-04-2024,37051.79583,58156.04934,0.531131881,341,68
